movie_id,company_id,company_name
5176,1632,Lionsgate
5176,7295,Relativity Media
5176,10880,Yuma
260346,306,Twentieth Century Fox Film Corporation
260346,1115,M6 Films
260346,5358,Canal+
260346,6877,Grive Productions
260346,6896,EuropaCorp
260346,10611,Ciné+
260346,11261,M6
260346,22213,TSG Entertainment
260346,87854,Taken 3
1389,33,Universal Pictures
1389,216,Jersey Films
9894,441,Columbia Pictures Corporation
8592,9195,Touchstone Pictures
913,597,Irish Dreamtime
913,8411,Metro-Goldwyn-Mayer (MGM)
11091,5,Columbia Pictures
1368,41,Orion Pictures
5393,614,Vanguard Films
5393,1632,Lionsgate
5393,1718,Odyssey
5393,46875,Nitrogen Studios Canada
9095,559,TriStar Pictures
9095,18737,NFH Productions
8874,559,TriStar Pictures
320,129,Section Eight
320,1088,Alcon Entertainment
320,1089,Witt/Thomas Productions
199,4,Paramount Pictures
199,76068,Digital Image Associates
20533,6194,Warner Bros.
10684,711,Fox 2000 Pictures
1624,23,Imagine Entertainment
1624,33,Universal Pictures
325789,68620,Good Films
113464,8411,Metro-Goldwyn-Mayer (MGM)
113464,46957,Unification Church
113464,46958,One Way Productions
888,33,Universal Pictures
888,56,Amblin Entertainment
888,1353,Hanna-Barbera Productions
82675,306,Twentieth Century Fox Film Corporation
82675,1115,M6 Films
82675,5358,Canal+
82675,6877,Grive Productions
82675,6896,EuropaCorp
82675,10611,Ciné+
4256,7405,Dimension Films
4256,10958,Brad Grey Pictures
1493,79,Village Roadshow Pictures
1493,97,Castle Rock Entertainment
1493,172,NPV Entertainment
1493,4258,Fortis Films
88751,12,New Line Cinema
88751,10221,Walden Media
11130,2,Walt Disney Pictures
9944,6194,Warner Bros.
10731,508,Regency Enterprises
10731,644,Alcor Films
10731,6194,Warner Bros.
7350,17049,Two Ton Films
7350,70994,Zadan / Meron Productions
7350,86256,Reiner / Greisman Productions
9869,4,Paramount Pictures
9869,2767,Mace Neufeld Productions
4379,12,New Line Cinema
4379,705,Spring Creek Productions
4379,6363,BenderSpink
4379,12067,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
146233,1088,Alcon Entertainment
146233,12199,Madhouse Entertainment
146233,18208,8:38 Productions
2034,79,Village Roadshow Pictures
2034,172,NPV Entertainment
2034,6194,Warner Bros.
2034,19507,Outlaw Productions (I)
2034,24939,WV Films II
926,27,DreamWorks SKG
926,2605,Gran Via Productions
4248,1607,Gold/Miller Productions
4248,1608,Wayans Bros. Entertainment
4248,7405,Dimension Films
4248,10958,Brad Grey Pictures
64328,2,Walt Disney Pictures
36647,12,New Line Cinema
36647,421,Amen Ra Films
36647,11321,Imaginary Forces
36647,19551,Marvel Enterprises
7214,4,Paramount Pictures
7214,746,MTV Films
7214,2184,Tollin/Robbins Productions
1537,4,Paramount Pictures
9360,441,Columbia Pictures Corporation
9360,3803,Middle Fork Productions
9360,11134,Iguana Producciones
9360,16387,Skylight Cinema Foto Art
9360,55532,St. Tropez Films
9360,55533,Cinema Line Film Corporation
6282,130,Jerry Bruckheimer Films
6282,9195,Touchstone Pictures
508,33,Universal Pictures
508,284,DNA Films
508,694,StudioCanal
508,10163,Working Title Films
9487,2,Walt Disney Pictures
9487,3,Pixar Animation Studios
768,306,Twentieth Century Fox Film Corporation
768,476,Underworld Entertainment
2636,2596,Jerry Weintraub Productions
2636,6194,Warner Bros.
2636,11134,Iguana Producciones
10478,508,Regency Enterprises
10478,6194,Warner Bros.
9981,33,Universal Pictures
7453,158,Spyglass Entertainment
7453,2242,Everyman Pictures
7453,2243,Hammer & Tongs
7453,9195,Touchstone Pictures
7737,248,Impact Pictures
7737,342,Davis-Films
7737,5755,Constantin Film Produktion
7737,58249,Resident Evil Productions
232672,2608,Happy Madison Productions
232672,4194,Karz Entertainment
232672,6194,Warner Bros.
232672,20788,Gulfstream Pictures
17379,4,Paramount Pictures
82525,4198,Ixtlan
82525,7295,Relativity Media
82525,11802,Onda Entertainment
9759,12,New Line Cinema
9486,33,Universal Pictures
9486,694,StudioCanal
9906,4171,Playtone
9906,6194,Warner Bros.
9906,84419,Legendary Entertainment
9906,89136,DNA Productions
841,10308,Dino De Laurentiis Company
4148,27,DreamWorks SKG
4148,258,Scott Rudin Productions
4148,288,BBC Films
4148,1522,Neal Street Productions
4148,1550,Evamere Entertainment
4148,11843,Goldcrest Pictures
2207,431,Donners' Company
2207,890,Cheyenne Enterprises
2207,1088,Alcon Entertainment
2207,4741,Nu Image Entertainment GmbH
2207,10254,Millennium Films
2207,10405,Emmett/Furla Films
2207,10885,Equity Pictures Medienfonds GmbH & Co. KG III
2207,10886,16 Block Productions
9381,694,StudioCanal
9381,1115,M6 Films
9381,5358,Canal+
9381,6301,CinéCinéma
9381,11259,Babylon
9381,11260,Babylon Films Limited
9381,11261,M6
9381,20240,MNP Entreprise
20856,306,Twentieth Century Fox Film Corporation
20856,508,Regency Enterprises
20856,1894,Josephson Entertainment
20856,3855,New Upstairs Productions
20856,3856,Upstairs Canada Productions
5955,1171,Epsilon Motion Pictures
5955,1403,Franchise Pictures
5955,10210,Morgan Creek Productions
5955,12263,Clyde Is Hungry Films
5955,12264,Pledge Productions
9899,34,Sony Pictures
9899,145,Gaumont Columbia Tristar Films
9826,4,Paramount Pictures
9826,79,Village Roadshow Pictures
9826,7965,The Ladd Company
10858,915,Hollywood Pictures
10858,1504,Cinergi Pictures Entertainment
11439,264,Studio Babelsberg
11439,265,Runteam Ltd.
11439,355,R.P. Productions
11439,15671,France 2 Cinéma
9457,915,Hollywood Pictures
9457,1504,Cinergi Pictures Entertainment
9457,45518,Calimari Productions
12412,2683,Rai Cinema
12412,4319,40 Acres & A Mule Filmworks
12412,9195,Touchstone Pictures
12412,20341,On My Own
13184,449,Virtual Studios
13184,704,Initial Entertainment Group
13184,831,Saturn Films
13184,1507,International Production Company
13184,2779,Blue Star Pictures
13184,2877,Living Films
13184,2878,Bangkok Dangerous
2185,9195,Touchstone Pictures
6639,12,New Line Cinema
6639,2053,Grosvenor Park Media Ltd.
38153,915,Hollywood Pictures
38153,1504,Cinergi Pictures Entertainment
58233,33,Universal Pictures
116977,4174,Threshold Entertainment
116977,6574,Lions Gate Family Entertainment
68734,3281,GK Films
68734,6194,Warner Bros.
68734,22695,Smokehouse Pictures
5503,6194,Warner Bros.
27573,5,Columbia Pictures
27573,333,Original Film
27573,7295,Relativity Media
27573,12199,Madhouse Entertainment
819,278,Propaganda Films
819,6194,Warner Bros.
819,11407,Baltimore Pictures
1369,559,TriStar Pictures
1369,14723,Carolco Pictures
10895,6,RKO Radio Pictures
10895,3166,Walt Disney Productions
10935,60,United Artists
10935,10932,The Criterion Collection
834,126,Lakeshore Entertainment
834,3287,Screen Gems
228066,306,Twentieth Century Fox Film Corporation
228066,1302,Davis Entertainment
228066,20478,Moving Picture Company (MPC)
228066,22213,TSG Entertainment
711,414,Fountainbridge Films
711,415,Laurence Mark Productions
711,441,Columbia Pictures Corporation
711,50830,Finding Forrester Productions
10027,104,Canal Plus
10027,972,Current Entertainment
10027,2748,Clubdeal
10027,3823,TF1 Films Production
10027,6896,EuropaCorp
10027,66739,Qian Yian International
10027,66740,Danny the Dog Prods Ltd.
11812,85,Konrad Pictures
37233,4,Paramount Pictures
37233,932,Mirage Enterprises
37233,1302,Davis Entertainment
37950,33,Universal Pictures
37950,2527,Marc Platt Productions
37950,7295,Relativity Media
27582,5490,CBS Films
27582,10254,Millennium Films
27582,12252,Chartoff-Winkler Productions
27582,22035,Scared Productions
27582,22443,Nu Image Entertainment GmbH
64688,5,Columbia Pictures
64688,333,Original Film
64688,5585,Stephen J. Cannell Productions
64688,7295,Relativity Media
64688,8411,Metro-Goldwyn-Mayer (MGM)
509,282,Bookshop Productions
509,283,Notting Hill Pictures
509,10163,Working Title Films
509,31080,Polygram Filmed Entertainment
7443,27,DreamWorks SKG
7443,297,Aardman Animations
7443,521,DreamWorks Animation
7443,7981,Pathé
5966,216,Jersey Films
5966,53626,Loofah Productions
11066,4,Paramount Pictures
136795,289,Ingenious Film Partners
136795,290,Ingenious Media
136795,306,Twentieth Century Fox Film Corporation
136795,7076,Chernin Entertainment
136795,10893,Big Screen Productions
136795,22213,TSG Entertainment
8095,306,Twentieth Century Fox Film Corporation
8095,11451,MCL Films S.A.
8095,11452,Walwa Films S.A.
11560,306,Twentieth Century Fox Film Corporation
11560,508,Regency Enterprises
11560,966,Monarch Pictures
11560,1171,Epsilon Motion Pictures
11560,10104,New Regency Pictures
11560,20719,Manifest Film Company
2637,126,Lakeshore Entertainment
709,7576,Eon Productions
49730,562,Appian Way
49730,6194,Warner Bros.
49730,7262,Random Films
2749,12,New Line Cinema
2749,376,Industry Entertainment
2749,11391,Tribeca Productions
2749,67171,New Redemption Pictures
9607,915,Hollywood Pictures
9607,1504,Cinergi Pictures Entertainment
9607,1755,Allied Filmmakers
9607,5888,Walt Disney
9607,12288,Nintendo
1830,831,Saturn Films
1830,1204,Ascendant Pictures
1830,1205,Endgame Entertainment
1830,1206,Entertainment Manufacturing Company
1830,1208,Rising Star
1830,21938,Copag V
79,724,Beijing New Picture Film Co. Ltd.
79,2269,China Film Co-Production Corporation
54054,126,Lakeshore Entertainment
54054,737,Sidney Kimmel Entertainment
228967,5,Columbia Pictures
228967,16615,Point Grey Pictures
46528,2965,Boram Entertainment Inc.
27936,83,France 2 Cinéma
27936,591,France 3 Cinéma
27936,7286,Epithète Films
27936,11244,France 3 (FR 3)
27936,11246,Région Ile-de-France
27936,11359,France 2 (FR2)
27936,11620,Orange Cinéma Séries
27936,12000,Tapioca Films
27936,12001,Warner Bros. Entertainment France
65,23,Imagine Entertainment
65,24,Mikona Productions GmbH & Co. KG
9476,441,Columbia Pictures Corporation
9476,1423,Escape Artists
9476,53007,Black and Blu Entertainment
9476,53008,Finestkind
745,158,Spyglass Entertainment
745,862,The Kennedy/Marshall Company
745,915,Hollywood Pictures
745,17032,Barry Mendel Productions
49527,491,Summit Entertainment
49527,5955,Di Bonaventura Picture
73937,290,Ingenious Media
73937,444,Dune Entertainment
73937,711,Fox 2000 Pictures
73937,812,Deuce Three Productions
73937,5219,Sunswept Entertainment
73937,12178,Red Hour Films
1885,441,Columbia Pictures Corporation
1885,2596,Jerry Weintraub Productions
1885,4267,Delphi Films
168672,5,Columbia Pictures
168672,507,Atlas Entertainment
168672,13184,Annapurna Pictures
18240,9195,Touchstone Pictures
18240,10227,Mandeville Films
18240,12536,Kurtzman/Orci
10398,4,Paramount Pictures
165,33,Universal Pictures
165,56,Amblin Entertainment
165,20448,U-Drive Productions
240832,33,Universal Pictures
240832,3823,TF1 Films Production
240832,5358,Canal+
240832,6896,EuropaCorp
240832,23616,Ciné+
216015,10146,Focus Features
216015,11801,Trigger Street Productions
216015,27551,Michael De Luca Productions
12279,7405,Dimension Films
1645,508,Regency Enterprises
1645,6194,Warner Bros.
11007,306,Twentieth Century Fox Film Corporation
11007,3929,Robert Simonds Productions
193756,33,Universal Pictures
193756,433,Weed Road Pictures
193756,6666,Herrick Entertainment
193756,8536,Leverage Management
193756,8537,Closest to the Hole Productions
193756,10405,Emmett/Furla Films
193756,11030,Envision Entertainment Corporation
193756,20153,Film 44
193756,21897,Foresight Unlimited
193756,22610,Hollywood Studios International
193756,22611,Spikings Entertainment
11287,441,Columbia Pictures Corporation
11287,1350,Parkway Productions
259693,12,New Line Cinema
259693,444,Dune Entertainment
259693,11565,The Safran Company
259693,31375,Evergreen Media Group
259693,47502,warner bross Turkey
259693,54392,Soho VFX
259693,76907,Atomic Monster
37799,5,Columbia Pictures
37799,258,Scott Rudin Productions
37799,7295,Relativity Media
10184,12,New Line Cinema
10184,19813,Flower Films (II)
10184,51190,Internationale Filmproduktion Blackswan
4257,7405,Dimension Films
4234,85,Konrad Pictures
4234,1600,Craven-Maddalena Films
4234,7405,Dimension Films
196,33,Universal Pictures
196,56,Amblin Entertainment
196,20448,U-Drive Productions
257091,4740,Gary Sanchez Productions
257091,6194,Warner Bros.
6114,70,American Zoetrope
6114,441,Columbia Pictures Corporation
6114,2019,Osiris Films
24803,5,Columbia Pictures
24803,258,Scott Rudin Productions
24803,11804,Easy There Tiger Productions
109410,6194,Warner Bros.
1213,4,Paramount Pictures
1213,14,Miramax Films
1213,679,Timnick Films
1213,932,Mirage Enterprises
100042,12,New Line Cinema
100042,33,Universal Pictures
100042,1156,Conundrum Entertainment
100042,19177,Red Granite Pictures
9036,2,Walt Disney Pictures
9036,158,Spyglass Entertainment
9036,829,Vertigo Entertainment
9036,7383,"Kennedy/Marshall Company, The"
9036,10227,Mandeville Films
9036,20669,Winking Productions
257211,735,Waverly Films
257211,6194,Warner Bros.
323675,33,Universal Pictures
323675,2780,Cube Vision
323675,49968,Will Packer Productions
323675,83397,Reel Chefs Catering
9361,10210,Morgan Creek Productions
1677,33,Universal Pictures
1677,2233,Bristol Bay Productions
1677,2234,Baldwin Entertainment Group
1677,8833,Anvil Films
187,7405,Dimension Films
187,10807,Troublemaker Studios
187,53009,Miramax
7461,5,Columbia Pictures
7461,333,Original Film
7461,4169,Kanzaman
7461,7295,Relativity Media
7461,31604,Art In Motion
16538,2364,The Montecito Picture Company
16538,2609,De Line Pictures
16538,3194,Bernard Gayle Productions
9889,306,Twentieth Century Fox Film Corporation
820,523,Camelot Productions
820,524,Canal Plus Group
820,525,Ixtlan Productions
820,6194,Warner Bros.
11565,306,Twentieth Century Fox Film Corporation
11565,508,Regency Enterprises
11565,1171,Epsilon Motion Pictures
11565,1838,Firm Films
11565,2646,Deep River Productions
11565,10104,New Regency Pictures
11565,47635,Ed Friendly Productions
11565,73956,Runteldat Entertainment
11565,79036,Big Lou House Productions
6073,27,DreamWorks SKG
6073,506,Newmarket Capital Group
6073,2253,Lawrence Bender Productions
6073,55852,Pistolero Productions LLC
16996,12,New Line Cinema
16996,2378,Offspring Entertainment
193610,306,Twentieth Century Fox Film Corporation
193610,75017,LBI Productions
19912,12,New Line Cinema
19912,48788,Practical Pictures
19912,48792,Parallel Zide
296098,27,DreamWorks SKG
296098,56,Amblin Entertainment
296098,264,Studio Babelsberg
296098,711,Fox 2000 Pictures
296098,2527,Marc Platt Productions
296098,6735,Participant Media
296098,7294,Reliance Entertainment
296098,22213,TSG Entertainment
8007,306,Twentieth Century Fox Film Corporation
8007,1302,Davis Entertainment
32823,33,Universal Pictures
32823,158,Spyglass Entertainment
32823,7295,Relativity Media
32823,10105,Apatow Productions
4380,14,Miramax Films
11551,33,Universal Pictures
11551,56,Amblin Entertainment
11551,7293,DreamWorks Pictures
10336,12,New Line Cinema
10336,3907,Pull Down Your Pants Pictures
10336,23364,Todd McFarlane Entertainment
11362,158,Spyglass Entertainment
11362,7692,World 2000 Entertainment
11362,7693,Count of Monte Cristo Ltd.
11362,9195,Touchstone Pictures
50348,126,Lakeshore Entertainment
50348,737,Sidney Kimmel Entertainment
50348,1632,Lionsgate
48138,264,Studio Babelsberg
48138,694,StudioCanal
48138,1786,Dark Castle Entertainment
48138,3823,TF1 Films Production
48138,5358,Canal+
48138,12408,Panda Productions Inc.
48138,12409,Horticus UK
1124,6194,Warner Bros.
1124,9195,Touchstone Pictures
1124,9996,Syncopy
227159,12,New Line Cinema
227159,6363,BenderSpink
227159,28732,RatPac Entertainment
68179,2213,Rainmaker Entertainment
68179,5024,Mainframe Entertainment
68179,7289,"Weinstein Company, The"
1579,152,Icon Productions
1579,4564,Icon Entertainment International
1579,9195,Touchstone Pictures
708,60,United Artists
708,7576,Eon Productions
34851,306,Twentieth Century Fox Film Corporation
34851,1302,Davis Entertainment
34851,6332,Dune Entertainment III
34851,10807,Troublemaker Studios
1586,441,Columbia Pictures Corporation
1586,1271,Pariah Entertainment Group
1586,23651,Grand Slam Productions
1586,54502,Mel's Cite du Cinema
2044,79,Village Roadshow Pictures
2044,829,Vertigo Entertainment
2044,1143,Sound for Film
2044,6194,Warner Bros.
9913,33,Universal Pictures
9913,69,MFPV Film
9913,215,Double Feature Films
9913,12269,ShadowCatcher Entertainment
9913,12270,Daniel Bobker Productions
9913,12271,Brick Dust Productions LLC
10761,5,Columbia Pictures
10761,333,Original Film
209451,6194,Warner Bros.
11975,4,Paramount Pictures
11975,14941,Constellation Entertainment
4970,441,Columbia Pictures Corporation
4970,1786,Dark Castle Entertainment
4970,6194,Warner Bros.
11831,27,DreamWorks SKG
440,306,Twentieth Century Fox Film Corporation
440,444,Dune Entertainment
440,1302,Davis Entertainment
440,19747,Brandywine Productions
11172,79,Village Roadshow Pictures
11172,97,Castle Rock Entertainment
11172,10222,Reserve Room
11172,19813,Flower Films (II)
39513,33,Universal Pictures
39513,443,Big Talk Productions
39513,7295,Relativity Media
39513,10163,Working Title Films
82687,4,Paramount Pictures
82687,6277,Skydance Productions
41446,7405,Dimension Films
8224,441,Columbia Pictures Corporation
8224,1685,Hofflund/Polone
8224,9269,Global Entertainment Productions GmbH & Company Medien KG
10537,23,Imagine Entertainment
10537,525,Ixtlan Productions
10537,14723,Carolco Pictures
10537,78806,Bill Graham Films
225886,1423,Escape Artists
225886,2531,Media Rights Capital
225886,7431,Sony Pictures Entertainment (SPE)
225886,34034,LStar Capital
10385,415,Laurence Mark Productions
